index;Case ID;Activity;Resource;Complete Timestamp;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
477881;Application_750865641;O_Create Offer;User_65;2016/11/19 16:12:26.075;New credit;Remaining debt home;25000.0;A_Pending
477882;Application_750865641;O_Created;User_65;2016/11/19 16:12:26.656;New credit;Remaining debt home;25000.0;A_Pending
477883;Application_750865641;O_Sent (mail and online);User_65;2016/11/19 16:12:35.119;New credit;Remaining debt home;25000.0;A_Pending
477884;Application_750865641;W_Call after offers;User_65;2016/11/19 16:12:35.139;New credit;Remaining debt home;25000.0;A_Pending
477885;Application_750865641;A_Complete;User_65;2016/11/19 16:12:35.141;New credit;Remaining debt home;25000.0;A_Pending
477886;Application_750865641;O_Create Offer;User_78;2016/11/29 20:10:13.873;New credit;Remaining debt home;25000.0;A_Pending
477887;Application_750865641;O_Created;User_78;2016/11/29 20:10:14.518;New credit;Remaining debt home;25000.0;A_Pending
477888;Application_750865641;O_Sent (mail and online);User_78;2016/11/29 20:10:55.760;New credit;Remaining debt home;25000.0;A_Pending
477889;Application_750865641;O_Create Offer;User_42;2016/12/19 19:10:22.555;New credit;Remaining debt home;25000.0;A_Pending
477890;Application_750865641;O_Created;User_42;2016/12/19 19:10:23.143;New credit;Remaining debt home;25000.0;A_Pending
477891;Application_750865641;O_Sent (mail and online);User_42;2016/12/19 19:10:33.318;New credit;Remaining debt home;25000.0;A_Pending
477892;Application_750865641;W_Validate application;User_99;2016/12/28 14:38:54.635;New credit;Remaining debt home;25000.0;A_Pending
477893;Application_750865641;A_Validating;User_125;2016/12/28 10:07:12.004;New credit;Remaining debt home;25000.0;A_Pending
477894;Application_750865641;O_Returned;User_125;2016/12/28 10:13:20.533;New credit;Remaining debt home;25000.0;A_Pending
477895;Application_750865641;W_Validate application;User_99;2016/12/28 13:13:30.912;New credit;Remaining debt home;25000.0;A_Pending
477896;Application_750865641;O_Accepted;User_99;2016/12/28 14:38:54.629;New credit;Remaining debt home;25000.0;A_Pending
477897;Application_750865641;A_Pending;User_99;2016/12/28 14:38:54.632;New credit;Remaining debt home;25000.0;A_Pending
478545;Application_1009604939;A_Create Application;User_1;2016/11/18 12:35:38.331;New credit;Motorcycle;10400.0;A_Denied
478546;Application_1009604939;A_Submitted;User_1;2016/11/18 12:35:39.349;New credit;Motorcycle;10400.0;A_Denied
478547;Application_1009604939;A_Concept;User_1;2016/11/18 12:36:30.548;New credit;Motorcycle;10400.0;A_Denied
478548;Application_1009604939;W_Complete application;User_78;2016/11/21 10:39:49.659;New credit;Motorcycle;10400.0;A_Denied
478549;Application_1009604939;A_Accepted;User_12;2016/11/21 11:25:36.965;New credit;Motorcycle;10400.0;A_Denied
478550;Application_1009604939;O_Create Offer;User_12;2016/11/21 11:29:52.328;New credit;Motorcycle;10400.0;A_Denied
478551;Application_1009604939;O_Created;User_12;2016/11/21 11:29:53.091;New credit;Motorcycle;10400.0;A_Denied
478552;Application_1009604939;O_Sent (mail and online);User_12;2016/11/21 11:29:59.978;New credit;Motorcycle;10400.0;A_Denied
478553;Application_1009604939;W_Call after offers;User_12;2016/11/21 11:30:00.004;New credit;Motorcycle;10400.0;A_Denied
478554;Application_1009604939;A_Complete;User_12;2016/11/21 11:30:00.006;New credit;Motorcycle;10400.0;A_Denied
478555;Application_1009604939;O_Cancelled;User_12;2016/11/21 11:31:10.432;New credit;Motorcycle;10400.0;A_Denied
478556;Application_1009604939;O_Create Offer;User_12;2016/11/21 11:31:57.464;New credit;Motorcycle;10400.0;A_Denied
478557;Application_1009604939;O_Created;User_12;2016/11/21 11:31:58.242;New credit;Motorcycle;10400.0;A_Denied
478558;Application_1009604939;O_Create Offer;User_12;2016/11/21 11:33:55.738;New credit;Motorcycle;10400.0;A_Denied
478559;Application_1009604939;O_Created;User_12;2016/11/21 11:33:56.441;New credit;Motorcycle;10400.0;A_Denied
478560;Application_1009604939;O_Sent (mail and online);User_12;2016/11/21 11:34:43.078;New credit;Motorcycle;10400.0;A_Denied
478561;Application_1009604939;O_Sent (mail and online);User_12;2016/11/21 11:35:24.620;New credit;Motorcycle;10400.0;A_Denied
478562;Application_1009604939;W_Validate application;User_121;2016/12/14 10:10:15.157;New credit;Motorcycle;10400.0;A_Denied
478563;Application_1009604939;A_Validating;User_121;2016/12/14 10:10:15.923;New credit;Motorcycle;10400.0;A_Denied
478564;Application_1009604939;O_Returned;User_121;2016/12/14 10:10:19.240;New credit;Motorcycle;10400.0;A_Denied
478565;Application_1009604939;A_Denied;User_75;2016/12/14 12:26:46.817;New credit;Motorcycle;10400.0;A_Denied
479995;Application_1013759462;A_Create Application;User_1;2016/11/19 15:48:52.432;New credit;Car;7000.0;A_Pending
479996;Application_1013759462;A_Submitted;User_1;2016/11/19 15:48:53.528;New credit;Car;7000.0;A_Pending
479997;Application_1013759462;A_Concept;User_1;2016/11/19 15:49:31.185;New credit;Car;7000.0;A_Pending
479998;Application_1013759462;W_Complete application;User_96;2016/11/21 17:06:59.341;New credit;Car;7000.0;A_Pending
479999;Application_1013759462;A_Accepted;User_57;2016/11/21 18:45:27.494;New credit;Car;7000.0;A_Pending
480000;Application_1013759462;O_Create Offer;User_57;2016/11/21 18:52:08.494;New credit;Car;7000.0;A_Pending
480001;Application_1013759462;O_Created;User_57;2016/11/21 18:52:09.073;New credit;Car;7000.0;A_Pending
480002;Application_1013759462;O_Create Offer;User_57;2016/11/21 18:52:23.868;New credit;Car;7000.0;A_Pending
480003;Application_1013759462;O_Created;User_57;2016/11/21 18:52:24.464;New credit;Car;7000.0;A_Pending
480004;Application_1013759462;O_Sent (mail and online);User_57;2016/11/21 18:52:38.688;New credit;Car;7000.0;A_Pending
480005;Application_1013759462;O_Sent (mail and online);User_57;2016/11/21 18:52:38.690;New credit;Car;7000.0;A_Pending
480006;Application_1013759462;W_Call after offers;User_57;2016/11/21 18:52:38.715;New credit;Car;7000.0;A_Pending
480007;Application_1013759462;A_Complete;User_57;2016/11/21 18:52:38.716;New credit;Car;7000.0;A_Pending
480008;Application_1013759462;O_Create Offer;User_17;2016/11/23 10:07:33.073;New credit;Car;7000.0;A_Pending
480009;Application_1013759462;O_Created;User_17;2016/11/23 10:07:33.628;New credit;Car;7000.0;A_Pending
480010;Application_1013759462;O_Sent (mail and online);User_17;2016/11/23 10:08:33.626;New credit;Car;7000.0;A_Pending
480011;Application_1013759462;W_Validate application;User_126;2016/11/30 11:10:57.277;New credit;Car;7000.0;A_Pending
480012;Application_1013759462;A_Validating;User_126;2016/11/30 11:10:57.901;New credit;Car;7000.0;A_Pending
480013;Application_1013759462;O_Returned;User_126;2016/11/30 11:11:37.555;New credit;Car;7000.0;A_Pending
480014;Application_1013759462;O_Accepted;User_100;2016/11/30 13:56:08.021;New credit;Car;7000.0;A_Pending
480015;Application_1013759462;A_Pending;User_100;2016/11/30 13:56:08.023;New credit;Car;7000.0;A_Pending
480071;Application_1238104643;A_Create Application;User_1;2016/11/19 17:31:48.111;New credit;Car;15000.0;A_Pending
480072;Application_1238104643;A_Submitted;User_1;2016/11/19 17:31:49.344;New credit;Car;15000.0;A_Pending
480073;Application_1238104643;A_Concept;User_1;2016/11/19 17:32:27.652;New credit;Car;15000.0;A_Pending
480074;Application_1238104643;W_Complete application;User_15;2016/11/21 17:13:35.173;New credit;Car;15000.0;A_Pending
480075;Application_1238104643;A_Accepted;User_14;2016/11/21 18:29:49.708;New credit;Car;15000.0;A_Pending
480076;Application_1238104643;O_Create Offer;User_14;2016/11/21 18:35:47.337;New credit;Car;15000.0;A_Pending
480077;Application_1238104643;O_Created;User_14;2016/11/21 18:35:47.892;New credit;Car;15000.0;A_Pending
480078;Application_1238104643;O_Create Offer;User_14;2016/11/21 18:37:13.495;New credit;Car;15000.0;A_Pending
480079;Application_1238104643;O_Created;User_14;2016/11/21 18:37:14.081;New credit;Car;15000.0;A_Pending
480080;Application_1238104643;O_Sent (mail and online);User_14;2016/11/21 18:37:23.837;New credit;Car;15000.0;A_Pending
480081;Application_1238104643;W_Call after offers;User_14;2016/11/21 18:37:23.856;New credit;Car;15000.0;A_Pending
480082;Application_1238104643;A_Complete;User_14;2016/11/21 18:37:23.858;New credit;Car;15000.0;A_Pending
480083;Application_1238104643;O_Create Offer;User_67;2016/11/23 08:41:36.906;New credit;Car;15000.0;A_Pending
480084;Application_1238104643;O_Created;User_67;2016/11/23 08:41:37.513;New credit;Car;15000.0;A_Pending
480085;Application_1238104643;O_Sent (mail and online);User_67;2016/11/23 08:41:48.359;New credit;Car;15000.0;A_Pending
480086;Application_1238104643;W_Validate application;User_93;2016/12/05 15:43:35.525;New credit;Car;15000.0;A_Pending
480087;Application_1238104643;A_Validating;User_133;2016/12/02 14:09:31.730;New credit;Car;15000.0;A_Pending
480088;Application_1238104643;O_Returned;User_133;2016/12/02 14:09:33.814;New credit;Car;15000.0;A_Pending
480089;Application_1238104643;W_Call incomplete files;User_93;2016/12/05 15:43:35.534;New credit;Car;15000.0;A_Pending
480090;Application_1238104643;A_Incomplete;User_93;2016/12/05 15:43:35.535;New credit;Car;15000.0;A_Pending
480091;Application_1238104643;O_Create Offer;User_36;2016/12/05 16:43:42.320;New credit;Car;15000.0;A_Pending
480092;Application_1238104643;O_Created;User_36;2016/12/05 16:43:43.060;New credit;Car;15000.0;A_Pending
480093;Application_1238104643;O_Sent (online only);User_36;2016/12/05 16:43:54.835;New credit;Car;15000.0;A_Pending
480094;Application_1238104643;W_Validate application;User_93;2016/12/07 09:23:25.929;New credit;Car;15000.0;A_Pending
480095;Application_1238104643;A_Validating;User_126;2016/12/06 09:57:18.126;New credit;Car;15000.0;A_Pending
480096;Application_1238104643;O_Accepted;User_93;2016/12/07 09:23:25.914;New credit;Car;15000.0;A_Pending
480097;Application_1238104643;A_Pending;User_93;2016/12/07 09:23:25.923;New credit;Car;15000.0;A_Pending
480351;Application_62072340;A_Create Application;User_1;2016/11/19 22:04:59.649;New credit;Home improvement;15000.0;A_Pending
480352;Application_62072340;A_Submitted;User_1;2016/11/19 22:05:00.769;New credit;Home improvement;15000.0;A_Pending
480353;Application_62072340;A_Concept;User_1;2016/11/19 22:05:29.342;New credit;Home improvement;15000.0;A_Pending
480354;Application_62072340;W_Complete application;User_67;2016/11/24 18:12:38.339;New credit;Home improvement;15000.0;A_Pending
480355;Application_62072340;A_Accepted;User_67;2016/11/24 18:03:41.497;New credit;Home improvement;15000.0;A_Pending
480356;Application_62072340;O_Create Offer;User_67;2016/11/24 18:10:53.287;New credit;Home improvement;15000.0;A_Pending
480357;Application_62072340;O_Created;User_67;2016/11/24 18:10:53.928;New credit;Home improvement;15000.0;A_Pending
480358;Application_62072340;O_Create Offer;User_67;2016/11/24 18:11:36.865;New credit;Home improvement;15000.0;A_Pending
480359;Application_62072340;O_Created;User_67;2016/11/24 18:11:37.479;New credit;Home improvement;15000.0;A_Pending
480360;Application_62072340;O_Sent (mail and online);User_67;2016/11/24 18:12:38.325;New credit;Home improvement;15000.0;A_Pending
480361;Application_62072340;O_Sent (mail and online);User_67;2016/11/24 18:12:38.326;New credit;Home improvement;15000.0;A_Pending
480362;Application_62072340;W_Call after offers;User_67;2016/11/24 18:12:38.346;New credit;Home improvement;15000.0;A_Pending
480363;Application_62072340;A_Complete;User_67;2016/11/24 18:12:38.347;New credit;Home improvement;15000.0;A_Pending
480364;Application_62072340;O_Create Offer;User_51;2016/12/21 13:31:04.168;New credit;Home improvement;15000.0;A_Pending
480365;Application_62072340;O_Created;User_51;2016/12/21 13:31:04.784;New credit;Home improvement;15000.0;A_Pending
480366;Application_62072340;O_Sent (mail and online);User_51;2016/12/21 13:31:13.743;New credit;Home improvement;15000.0;A_Pending
480367;Application_62072340;O_Create Offer;User_51;2016/12/21 13:32:50.749;New credit;Home improvement;15000.0;A_Pending
480368;Application_62072340;O_Created;User_51;2016/12/21 13:32:51.525;New credit;Home improvement;15000.0;A_Pending
480369;Application_62072340;O_Sent (mail and online);User_51;2016/12/21 13:33:03.081;New credit;Home improvement;15000.0;A_Pending
480370;Application_62072340;W_Validate application;User_53;2017/01/18 10:57:55.118;New credit;Home improvement;15000.0;A_Pending
480371;Application_62072340;A_Validating;User_53;2017/01/18 10:57:56.035;New credit;Home improvement;15000.0;A_Pending
480372;Application_62072340;O_Returned;User_53;2017/01/18 10:58:22.449;New credit;Home improvement;15000.0;A_Pending
480373;Application_62072340;W_Call incomplete files;User_90;2017/01/18 11:30:47.252;New credit;Home improvement;15000.0;A_Pending
480374;Application_62072340;A_Incomplete;User_90;2017/01/18 11:30:47.254;New credit;Home improvement;15000.0;A_Pending
480375;Application_62072340;O_Accepted;User_118;2017/01/23 07:32:37.780;New credit;Home improvement;15000.0;A_Pending
480376;Application_62072340;A_Pending;User_118;2017/01/23 07:32:37.784;New credit;Home improvement;15000.0;A_Pending
480395;Application_973750778;A_Create Application;User_1;2016/11/19 23:04:43.363;New credit;Car;15000.0;A_Cancelled
480396;Application_973750778;A_Submitted;User_1;2016/11/19 23:04:44.528;New credit;Car;15000.0;A_Cancelled
480397;Application_973750778;A_Concept;User_1;2016/11/19 23:05:31.940;New credit;Car;15000.0;A_Cancelled
480398;Application_973750778;W_Complete application;User_96;2016/11/21 18:08:26.791;New credit;Car;15000.0;A_Cancelled
480399;Application_973750778;A_Accepted;User_96;2016/11/21 17:52:31.386;New credit;Car;15000.0;A_Cancelled
480400;Application_973750778;O_Create Offer;User_96;2016/11/21 18:06:14.690;New credit;Car;15000.0;A_Cancelled
480401;Application_973750778;O_Created;User_96;2016/11/21 18:06:15.479;New credit;Car;15000.0;A_Cancelled
480402;Application_973750778;O_Create Offer;User_96;2016/11/21 18:06:31.795;New credit;Car;15000.0;A_Cancelled
480403;Application_973750778;O_Created;User_96;2016/11/21 18:06:32.442;New credit;Car;15000.0;A_Cancelled
480404;Application_973750778;O_Sent (mail and online);User_96;2016/11/21 18:08:26.778;New credit;Car;15000.0;A_Cancelled
480405;Application_973750778;O_Sent (mail and online);User_96;2016/11/21 18:08:26.780;New credit;Car;15000.0;A_Cancelled
480406;Application_973750778;W_Call after offers;User_96;2016/11/21 18:08:26.797;New credit;Car;15000.0;A_Cancelled
480407;Application_973750778;A_Complete;User_96;2016/11/21 18:08:26.799;New credit;Car;15000.0;A_Cancelled
480408;Application_973750778;O_Create Offer;User_40;2016/11/24 15:06:24.004;New credit;Car;15000.0;A_Cancelled
480409;Application_973750778;O_Created;User_40;2016/11/24 15:06:24.597;New credit;Car;15000.0;A_Cancelled
480410;Application_973750778;O_Sent (mail and online);User_40;2016/11/24 15:07:00.726;New credit;Car;15000.0;A_Cancelled
480411;Application_973750778;O_Create Offer;User_56;2016/11/29 10:05:21.815;New credit;Car;15000.0;A_Cancelled
480412;Application_973750778;O_Created;User_56;2016/11/29 10:05:22.461;New credit;Car;15000.0;A_Cancelled
480413;Application_973750778;O_Sent (mail and online);User_56;2016/11/29 10:05:36.348;New credit;Car;15000.0;A_Cancelled
480414;Application_973750778;O_Cancelled;User_56;2016/11/29 10:06:11.110;New credit;Car;15000.0;A_Cancelled
480415;Application_973750778;O_Cancelled;User_56;2016/11/29 10:06:11.121;New credit;Car;15000.0;A_Cancelled
480416;Application_973750778;O_Cancelled;User_56;2016/11/29 10:06:11.131;New credit;Car;15000.0;A_Cancelled
480417;Application_973750778;A_Cancelled;User_1;2016/12/30 08:00:23.018;New credit;Car;15000.0;A_Cancelled
481798;Application_2092004160;A_Create Application;User_1;2016/11/21 12:56:36.487;New credit;Car;20000.0;A_Cancelled
481799;Application_2092004160;A_Submitted;User_1;2016/11/21 12:56:37.506;New credit;Car;20000.0;A_Cancelled
481800;Application_2092004160;A_Concept;User_1;2016/11/21 12:57:30.578;New credit;Car;20000.0;A_Cancelled
481801;Application_2092004160;W_Complete application;User_98;2016/11/22 15:13:01.807;New credit;Car;20000.0;A_Cancelled
481802;Application_2092004160;A_Accepted;User_98;2016/11/22 15:06:34.314;New credit;Car;20000.0;A_Cancelled
481803;Application_2092004160;O_Create Offer;User_98;2016/11/22 15:12:48.504;New credit;Car;20000.0;A_Cancelled
481804;Application_2092004160;O_Created;User_98;2016/11/22 15:12:49.019;New credit;Car;20000.0;A_Cancelled
481805;Application_2092004160;O_Sent (mail and online);User_98;2016/11/22 15:13:01.763;New credit;Car;20000.0;A_Cancelled
481806;Application_2092004160;W_Call after offers;User_98;2016/11/22 15:13:01.863;New credit;Car;20000.0;A_Cancelled
481807;Application_2092004160;A_Complete;User_98;2016/11/22 15:13:01.875;New credit;Car;20000.0;A_Cancelled
481808;Application_2092004160;O_Create Offer;User_26;2016/11/22 20:19:57.564;New credit;Car;20000.0;A_Cancelled
481809;Application_2092004160;O_Created;User_26;2016/11/22 20:19:58.103;New credit;Car;20000.0;A_Cancelled
481810;Application_2092004160;O_Sent (mail and online);User_26;2016/11/22 20:20:17.954;New credit;Car;20000.0;A_Cancelled
481811;Application_2092004160;O_Create Offer;User_40;2016/11/29 17:43:55.546;New credit;Car;20000.0;A_Cancelled
481812;Application_2092004160;O_Created;User_40;2016/11/29 17:43:56.088;New credit;Car;20000.0;A_Cancelled
481813;Application_2092004160;A_Cancelled;User_1;2016/12/23 08:00:19.758;New credit;Car;20000.0;A_Cancelled
484809;Application_2141581748;A_Create Application;User_1;2016/11/23 09:53:08.900;New credit;Home improvement;35000.0;A_Pending
484810;Application_2141581748;A_Submitted;User_1;2016/11/23 09:53:09.963;New credit;Home improvement;35000.0;A_Pending
484811;Application_2141581748;A_Concept;User_1;2016/11/23 09:54:25.995;New credit;Home improvement;35000.0;A_Pending
484812;Application_2141581748;W_Complete application;User_66;2016/11/24 13:36:54.639;New credit;Home improvement;35000.0;A_Pending
484813;Application_2141581748;A_Accepted;User_94;2016/11/25 12:33:53.232;New credit;Home improvement;35000.0;A_Pending
484814;Application_2141581748;O_Create Offer;User_94;2016/11/25 12:37:28.650;New credit;Home improvement;35000.0;A_Pending
484815;Application_2141581748;O_Created;User_94;2016/11/25 12:37:29.219;New credit;Home improvement;35000.0;A_Pending
484816;Application_2141581748;O_Create Offer;User_94;2016/11/25 12:37:39.402;New credit;Home improvement;35000.0;A_Pending
484817;Application_2141581748;O_Created;User_94;2016/11/25 12:37:39.929;New credit;Home improvement;35000.0;A_Pending
484818;Application_2141581748;O_Create Offer;User_94;2016/11/25 12:37:56.131;New credit;Home improvement;35000.0;A_Pending
484819;Application_2141581748;O_Created;User_94;2016/11/25 12:37:56.625;New credit;Home improvement;35000.0;A_Pending
484820;Application_2141581748;O_Create Offer;User_94;2016/11/25 12:38:17.053;New credit;Home improvement;35000.0;A_Pending
484821;Application_2141581748;O_Created;User_94;2016/11/25 12:38:17.579;New credit;Home improvement;35000.0;A_Pending
484822;Application_2141581748;O_Sent (mail and online);User_94;2016/11/25 12:38:32.912;New credit;Home improvement;35000.0;A_Pending
484823;Application_2141581748;O_Sent (mail and online);User_94;2016/11/25 12:38:32.914;New credit;Home improvement;35000.0;A_Pending
484824;Application_2141581748;O_Sent (mail and online);User_94;2016/11/25 12:38:32.915;New credit;Home improvement;35000.0;A_Pending
484825;Application_2141581748;O_Sent (mail and online);User_94;2016/11/25 12:38:32.916;New credit;Home improvement;35000.0;A_Pending
484826;Application_2141581748;W_Call after offers;User_94;2016/11/25 12:38:32.935;New credit;Home improvement;35000.0;A_Pending
484827;Application_2141581748;A_Complete;User_94;2016/11/25 12:38:32.937;New credit;Home improvement;35000.0;A_Pending
484828;Application_2141581748;W_Validate application;User_126;2016/12/07 12:16:45.264;New credit;Home improvement;35000.0;A_Pending
484829;Application_2141581748;A_Validating;User_126;2016/12/07 12:16:45.919;New credit;Home improvement;35000.0;A_Pending
484830;Application_2141581748;O_Returned;User_126;2016/12/07 12:17:27.572;New credit;Home improvement;35000.0;A_Pending
484831;Application_2141581748;W_Call incomplete files;User_75;2016/12/08 11:08:52.387;New credit;Home improvement;35000.0;A_Pending
484832;Application_2141581748;A_Incomplete;User_75;2016/12/08 11:08:52.388;New credit;Home improvement;35000.0;A_Pending
484833;Application_2141581748;O_Accepted;User_112;2016/12/22 08:31:25.732;New credit;Home improvement;35000.0;A_Pending
484834;Application_2141581748;A_Pending;User_112;2016/12/22 08:31:25.734;New credit;Home improvement;35000.0;A_Pending
485087;Application_999464866;A_Create Application;User_4;2016/11/23 11:47:38.184;New credit;Existing loan takeover;60000.0;A_Cancelled
485088;Application_999464866;W_Complete application;User_4;2016/11/23 11:52:28.200;New credit;Existing loan takeover;60000.0;A_Cancelled
485089;Application_999464866;A_Concept;User_4;2016/11/23 11:47:38.202;New credit;Existing loan takeover;60000.0;A_Cancelled
485090;Application_999464866;A_Accepted;User_4;2016/11/23 11:50:10.623;New credit;Existing loan takeover;60000.0;A_Cancelled
485091;Application_999464866;O_Create Offer;User_4;2016/11/23 11:52:08.376;New credit;Existing loan takeover;60000.0;A_Cancelled
485092;Application_999464866;O_Created;User_4;2016/11/23 11:52:08.979;New credit;Existing loan takeover;60000.0;A_Cancelled
485093;Application_999464866;O_Sent (mail and online);User_4;2016/11/23 11:52:28.189;New credit;Existing loan takeover;60000.0;A_Cancelled
485094;Application_999464866;W_Call after offers;User_4;2016/11/23 11:52:28.225;New credit;Existing loan takeover;60000.0;A_Cancelled
485095;Application_999464866;A_Complete;User_4;2016/11/23 11:52:28.226;New credit;Existing loan takeover;60000.0;A_Cancelled
485096;Application_999464866;O_Create Offer;User_4;2016/11/23 11:53:04.799;New credit;Existing loan takeover;60000.0;A_Cancelled
485097;Application_999464866;O_Created;User_4;2016/11/23 11:53:05.340;New credit;Existing loan takeover;60000.0;A_Cancelled
485098;Application_999464866;O_Sent (mail and online);User_4;2016/11/23 11:53:11.971;New credit;Existing loan takeover;60000.0;A_Cancelled
485099;Application_999464866;O_Create Offer;User_62;2016/11/30 11:22:10.197;New credit;Existing loan takeover;60000.0;A_Cancelled
485100;Application_999464866;O_Created;User_62;2016/11/30 11:22:10.755;New credit;Existing loan takeover;60000.0;A_Cancelled
485101;Application_999464866;O_Sent (mail and online);User_62;2016/11/30 11:23:01.308;New credit;Existing loan takeover;60000.0;A_Cancelled
485102;Application_999464866;W_Validate application;User_134;2016/12/07 10:31:54.036;New credit;Existing loan takeover;60000.0;A_Cancelled
485103;Application_999464866;A_Validating;User_134;2016/12/07 10:31:54.850;New credit;Existing loan takeover;60000.0;A_Cancelled
485104;Application_999464866;O_Returned;User_134;2016/12/07 10:38:08.754;New credit;Existing loan takeover;60000.0;A_Cancelled
485105;Application_999464866;W_Call incomplete files;User_3;2016/12/20 09:08:39.997;New credit;Existing loan takeover;60000.0;A_Cancelled
485106;Application_999464866;A_Incomplete;User_109;2016/12/08 10:55:53.127;New credit;Existing loan takeover;60000.0;A_Cancelled
485107;Application_999464866;W_Validate application;User_123;2016/12/09 11:52:17.583;New credit;Existing loan takeover;60000.0;A_Cancelled
485108;Application_999464866;A_Validating;User_123;2016/12/09 11:52:17.648;New credit;Existing loan takeover;60000.0;A_Cancelled
485109;Application_999464866;W_Call incomplete files;User_30;2016/12/12 10:50:45.078;New credit;Existing loan takeover;60000.0;A_Cancelled
485110;Application_999464866;A_Incomplete;User_30;2016/12/12 10:50:45.080;New credit;Existing loan takeover;60000.0;A_Cancelled
485111;Application_999464866;O_Create Offer;User_78;2016/12/13 09:17:01.145;New credit;Existing loan takeover;60000.0;A_Cancelled
485112;Application_999464866;O_Created;User_78;2016/12/13 09:17:01.945;New credit;Existing loan takeover;60000.0;A_Cancelled
485113;Application_999464866;O_Sent (online only);User_78;2016/12/13 09:17:21.678;New credit;Existing loan takeover;60000.0;A_Cancelled
485114;Application_999464866;A_Cancelled;User_3;2016/12/20 09:08:39.888;New credit;Existing loan takeover;60000.0;A_Cancelled
487911;Application_858142548;A_Create Application;User_1;2016/11/25 01:06:33.199;New credit;Car;17250.0;A_Cancelled
487912;Application_858142548;A_Submitted;User_1;2016/11/25 01:06:34.250;New credit;Car;17250.0;A_Cancelled
487913;Application_858142548;A_Concept;User_1;2016/11/25 01:07:31.268;New credit;Car;17250.0;A_Cancelled
487914;Application_858142548;W_Complete application;User_84;2016/11/25 18:52:09.922;New credit;Car;17250.0;A_Cancelled
487915;Application_858142548;A_Accepted;User_84;2016/11/25 18:43:37.398;New credit;Car;17250.0;A_Cancelled
487916;Application_858142548;O_Create Offer;User_84;2016/11/25 18:51:03.888;New credit;Car;17250.0;A_Cancelled
487917;Application_858142548;O_Created;User_84;2016/11/25 18:51:04.547;New credit;Car;17250.0;A_Cancelled
487918;Application_858142548;O_Create Offer;User_84;2016/11/25 18:51:27.274;New credit;Car;17250.0;A_Cancelled
487919;Application_858142548;O_Created;User_84;2016/11/25 18:51:27.861;New credit;Car;17250.0;A_Cancelled
487920;Application_858142548;O_Create Offer;User_84;2016/11/25 18:51:48.874;New credit;Car;17250.0;A_Cancelled
487921;Application_858142548;O_Created;User_84;2016/11/25 18:51:49.553;New credit;Car;17250.0;A_Cancelled
487922;Application_858142548;O_Sent (mail and online);User_84;2016/11/25 18:52:09.905;New credit;Car;17250.0;A_Cancelled
487923;Application_858142548;O_Sent (mail and online);User_84;2016/11/25 18:52:09.907;New credit;Car;17250.0;A_Cancelled
487924;Application_858142548;O_Sent (mail and online);User_84;2016/11/25 18:52:09.909;New credit;Car;17250.0;A_Cancelled
487925;Application_858142548;W_Call after offers;User_84;2016/11/25 18:52:09.932;New credit;Car;17250.0;A_Cancelled
487926;Application_858142548;A_Complete;User_84;2016/11/25 18:52:09.934;New credit;Car;17250.0;A_Cancelled
487927;Application_858142548;A_Cancelled;User_1;2016/12/26 08:00:11.173;New credit;Car;17250.0;A_Cancelled
488791;Application_566948279;A_Create Application;User_1;2016/11/25 14:20:13.489;New credit;Existing loan takeover;35000.0;A_Pending
488792;Application_566948279;A_Submitted;User_1;2016/11/25 14:20:14.713;New credit;Existing loan takeover;35000.0;A_Pending
488793;Application_566948279;A_Concept;User_1;2016/11/25 14:21:30.834;New credit;Existing loan takeover;35000.0;A_Pending
488794;Application_566948279;W_Complete application;User_65;2016/11/26 11:51:09.237;New credit;Existing loan takeover;35000.0;A_Pending
488795;Application_566948279;A_Accepted;User_26;2016/11/30 12:26:37.118;New credit;Existing loan takeover;35000.0;A_Pending
488796;Application_566948279;O_Create Offer;User_26;2016/11/30 12:32:45.197;New credit;Existing loan takeover;35000.0;A_Pending
488797;Application_566948279;O_Created;User_26;2016/11/30 12:32:45.801;New credit;Existing loan takeover;35000.0;A_Pending
488798;Application_566948279;O_Create Offer;User_26;2016/11/30 12:37:22.273;New credit;Existing loan takeover;35000.0;A_Pending
488799;Application_566948279;O_Created;User_26;2016/11/30 12:37:22.891;New credit;Existing loan takeover;35000.0;A_Pending
488800;Application_566948279;O_Create Offer;User_26;2016/11/30 12:38:03.193;New credit;Existing loan takeover;35000.0;A_Pending
488801;Application_566948279;O_Created;User_26;2016/11/30 12:38:03.842;New credit;Existing loan takeover;35000.0;A_Pending
488802;Application_566948279;O_Sent (mail and online);User_26;2016/11/30 12:42:13.067;New credit;Existing loan takeover;35000.0;A_Pending
488803;Application_566948279;O_Sent (mail and online);User_26;2016/11/30 12:42:13.069;New credit;Existing loan takeover;35000.0;A_Pending
488804;Application_566948279;W_Call after offers;User_26;2016/11/30 12:42:13.088;New credit;Existing loan takeover;35000.0;A_Pending
488805;Application_566948279;A_Complete;User_26;2016/11/30 12:42:13.089;New credit;Existing loan takeover;35000.0;A_Pending
488806;Application_566948279;W_Validate application;User_99;2016/12/09 13:55:09.877;New credit;Existing loan takeover;35000.0;A_Pending
488807;Application_566948279;A_Validating;User_126;2016/12/07 15:36:15.185;New credit;Existing loan takeover;35000.0;A_Pending
488808;Application_566948279;O_Returned;User_126;2016/12/07 15:37:02.607;New credit;Existing loan takeover;35000.0;A_Pending
